# t mom[0] mom[1] mom[2] mom[3] mom[4] mom[5]
7.452715619948192989e-03 1.000000000000148770e+00 -2.100979929913176772e-16 1.945123829733719223e-01 8.424985485749409660e-16 1.891551542815472775e-01 1.954109201846597025e-15
7.475694961725706626e-03 1.000000000000149214e+00 -2.542352154296642734e-16 1.945126110289896459e-01 8.028884390023680438e-16 1.891554813107046429e-01 1.892988596239052658e-15
7.498674291074911014e-03 1.000000000000149658e+00 -3.075288492164200745e-16 1.945128369389343970e-01 7.622667025043598975e-16 1.891558052586493899e-01 1.938756126378259790e-15
7.521653608113762143e-03 1.000000000000150102e+00 -3.411145600137051788e-16 1.945130607234280551e-01 7.419558342553558244e-16 1.891561261545649519e-01 1.892250952408791269e-15
7.544632912959034661e-03 1.000000000000150546e+00 -3.093351580849971570e-16 1.945132824025008478e-01 7.595559757464827013e-16 1.891564440273533210e-01 1.945326198367036521e-15
7.567612205726496205e-03 1.000000000000150990e+00 -3.107926918804112170e-16 1.945135019959929323e-01 8.099894099154895101e-16 1.891567589056374343e-01 2.096763911616489455e-15
7.590591486530792048e-03 1.000000000000151434e+00 -3.705020569613297128e-16 1.945137195235567273e-01 7.658171879609205814e-16 1.891570708177651716e-01 2.047582677970885614e-15
7.613570755485638518e-03 1.000000000000151879e+00 -3.656622699822527942e-16 1.945139350046583560e-01 7.020977135601927961e-16 1.891573797918113808e-01 1.863397501358217243e-15
7.636550012703097016e-03 1.000000000000152323e+00 -3.493645886848998782e-16 1.945141484585797276e-01 7.326880214949940081e-16 1.891576858555809593e-01 1.944777260649563965e-15
7.659529258294557608e-03 1.000000000000152767e+00 -3.620324297479450806e-16 1.945143599044196758e-01 7.965554327897451635e-16 1.891579890366106020e-01 2.152000593989011004e-15
7.682508492370182171e-03 1.000000000000153211e+00 -3.544885624716532498e-16 1.945145693610965121e-01 8.215502445332135128e-16 1.891582893621731043e-01 2.186223321619662042e-15
7.705487715039179356e-03 1.000000000000153877e+00 -3.715333105452290441e-16 1.945147768473494410e-01 7.785364991736898604e-16 1.891585868592791098e-01 2.092312382972471908e-15
7.728466926409507075e-03 1.000000000000154543e+00 -3.592390028702952315e-16 1.945149823817401979e-01 7.917240960134642254e-16 1.891588815546799973e-01 2.086990277072320210e-15
7.751446126588393791e-03 1.000000000000154987e+00 -3.635001898886891678e-16 1.945151859826547702e-01 7.428067432020935316e-16 1.891591734748701570e-01 1.931673558236285535e-15
7.774425315681841517e-03 1.000000000000155209e+00 -3.344057608303036328e-16 1.945153876683052563e-01 7.183480667964081354e-16 1.891594626460901263e-01 1.840137411010453543e-15
7.797404493794802757e-03 1.000000000000155875e+00 -3.129196523972036123e-16 1.945155874567314758e-01 7.824465615365449987e-16 1.891597490943288662e-01 1.981719472803032910e-15
7.820383661031255970e-03 1.000000000000156319e+00 -3.160543859884680342e-16 1.945157853658026070e-01 7.312290820597266899e-16 1.891600328453262592e-01 1.879038156101641688e-15
7.843362817494172606e-03 1.000000000000156541e+00 -3.141523058321466556e-16 1.945159814132184917e-01 7.472537057447609057e-16 1.891603139245752185e-01 1.876269755078296872e-15
7.866341963285687980e-03 1.000000000000156763e+00 -3.513651822254757224e-16 1.945161756165119105e-01 6.581215029325768656e-16 1.891605923573250747e-01 1.722229888680665243e-15
7.889321098506771671e-03 1.000000000000157208e+00 -3.665021734701866416e-16 1.945163679930497769e-01 5.511053563913197409e-16 1.891608681685834348e-01 1.464798713980261490e-15
7.912300223257355894e-03 1.000000000000157652e+00 -3.012122831015162032e-16 1.945165585600348024e-01 5.392306465441345488e-16 1.891611413831187360e-01 1.398533171765224669e-15
7.935279337636789998e-03 1.000000000000158096e+00 -2.720367848691345982e-16 1.945167473345069120e-01 5.610488672361709156e-16 1.891614120254620224e-01 1.497239384831943598e-15
7.958258441742853406e-03 1.000000000000158540e+00 -2.678573766088046629e-16 1.945169343333452150e-01 5.442024019665601361e-16 1.891616801199105802e-01 1.477203552326230680e-15
7.981237535673070538e-03 1.000000000000158984e+00 -2.033176273434746152e-16 1.945171195732689207e-01 6.190458961786414376e-16 1.891619456905286600e-01 1.557391256824168289e-15
8.004216619523364662e-03 1.000000000000159650e+00 -2.577839265096499215e-16 1.945173030708396977e-01 5.385064469182592553e-16 1.891622087611516956e-01 1.417073867571549155e-15
8.027195693389133427e-03 1.000000000000160094e+00 -2.260364779095261580e-16 1.945174848424622849e-01 5.190534039997898492e-16 1.891624693553866088e-01 1.353854066849146915e-15
8.050174757364945283e-03 1.000000000000160538e+00 -2.309794353211859614e-16 1.945176649043867112e-01 5.301435642522768313e-16 1.891627274966155570e-01 1.377755317719203524e-15
8.073153811544286212e-03 1.000000000000160982e+00 -2.091647853633405638e-16 1.945178432727093787e-01 5.981386895136853285e-16 1.891629832079974038e-01 1.563178290751912439e-15
8.096132856019684632e-03 1.000000000000161204e+00 -2.121352481922323218e-16 1.945180199633747553e-01 5.766251009131317994e-16 1.891632365124703008e-01 1.558745262613565798e-15
8.119111890883047924e-03 1.000000000000161648e+00 -2.344371613183998982e-16 1.945181949921765407e-01 6.144405639402056827e-16 1.891634874327533522e-01 1.625917687583464860e-15
8.142090916225055292e-03 1.000000000000162315e+00 -2.074242014099939180e-16 1.945183683747594150e-01 6.402871893576498035e-16 1.891637359913493910e-01 1.597053854933249236e-15
8.165069932135768371e-03 1.000000000000162537e+00 -2.008566153596981563e-16 1.945185401266201763e-01 7.017827593937224625e-16 1.891639822105466995e-01 1.756094286205822134e-15
8.188048938704072660e-03 1.000000000000162981e+00 -2.357367388060400438e-16 1.945187102631095177e-01 7.255916505078516130e-16 1.891642261124212576e-01 1.856431183553830071e-15
8.211027936018517118e-03 1.000000000000163425e+00 -2.635851413850718178e-16 1.945188787994330260e-01 7.028016265453799970e-16 1.891644677188386858e-01 1.747005072437967984e-15
8.234006924166452010e-03 1.000000000000163869e+00 -2.324065322991907204e-16 1.945190457506527637e-01 7.399788718914948369e-16 1.891647070514567153e-01 1.803314319342552792e-15
8.256985903234471263e-03 1.000000000000164313e+00 -2.272255686121110142e-16 1.945192111316887684e-01 7.308119189489232941e-16 1.891649441317269364e-01 1.755141109851865486e-15
8.279964873308251136e-03 1.000000000000164535e+00 -2.211656398166175470e-16 1.945193749573201347e-01 7.054117607659158376e-16 1.891651789808967976e-01 1.661665566067449550e-15
8.302943834472746240e-03 1.000000000000164979e+00 -2.320134632266852701e-16 1.945195372421864854e-01 6.649561060587832451e-16 1.891654116200113811e-01 1.559416642943983755e-15
8.325922786812205156e-03 1.000000000000165201e+00 -2.131512462680438323e-16 1.945196980007892207e-01 6.863616421286602698e-16 1.891656420699159291e-01 1.577681120421323141e-15
8.348901730409790528e-03 1.000000000000165645e+00 -1.967812438848158728e-16 1.945198572474930720e-01 6.693088345479699180e-16 1.891658703512573703e-01 1.524363314024827877e-15
8.371880665348096009e-03 1.000000000000166089e+00 -1.920656896451555195e-16 1.945200149965271019e-01 6.677213246615319211e-16 1.891660964844865123e-01 1.594848925481281344e-15
8.394859591708951976e-03 1.000000000000166755e+00 -1.792995716694645126e-16 1.945201712619862300e-01 6.599886758144057436e-16 1.891663204898597905e-01 1.532947216554806880e-15
8.417838509573205216e-03 1.000000000000167200e+00 -1.937331943933406820e-16 1.945203260578324267e-01 6.630612452947498339e-16 1.891665423874413499e-01 1.585263088938456389e-15
8.440817419021128323e-03 1.000000000000167644e+00 -2.460528161306757264e-16 1.945204793978957403e-01 6.784753178427363852e-16 1.891667621971045432e-01 1.694687751977167785e-15
8.463796320131958262e-03 1.000000000000167866e+00 -2.375181574798071315e-16 1.945206312958761008e-01 6.445489906932862412e-16 1.891669799385343187e-01 1.596744417610564557e-15
8.486775212984654440e-03 1.000000000000168310e+00 -2.332508281543728340e-16 1.945207817653438198e-01 6.553414027341900827e-16 1.891671956312279690e-01 1.637978371178057011e-15
8.509754097656906449e-03 1.000000000000168754e+00 -2.241782695877484322e-16 1.945209308197417275e-01 6.954320782741781947e-16 1.891674092944991004e-01 1.714106499193060966e-15
8.532732974226213060e-03 1.000000000000169198e+00 -2.022947555446681850e-16 1.945210784723854780e-01 7.293552038519866581e-16 1.891676209474768555e-01 1.772987244912284728e-15
8.555711842768791084e-03 1.000000000000169642e+00 -1.601279759555455337e-16 1.945212247364654645e-01 7.671334483526125750e-16 1.891678306091098549e-01 1.781610936060174627e-15
8.578690703360328240e-03 1.000000000000170086e+00 -1.737390556805203376e-16 1.945213696250474023e-01 8.415337218341833604e-16 1.891680382981660580e-01 1.987150704847429397e-15
8.601669556075962342e-03 1.000000000000170530e+00 -1.874834894469149803e-16 1.945215131510740214e-01 8.509782829593398889e-16 1.891682440332360104e-01 2.020531650201984499e-15
8.624648400989998534e-03 1.000000000000170974e+00 -2.394585167055093107e-16 1.945216553273659832e-01 8.210060940023819620e-16 1.891684478327339824e-01 1.974772077744096797e-15
8.647627238175820824e-03 1.000000000000171418e+00 -2.203432199594094668e-16 1.945217961666232120e-01 8.545922568512535479e-16 1.891686497148998281e-01 1.993525654938596513e-15
8.670606067706336170e-03 1.000000000000171863e+00 -2.420105941539420972e-16 1.945219356814256728e-01 8.783242321795966185e-16 1.891688496978000678e-01 2.127802533806176482e-15
8.693584889653835704e-03 1.000000000000172307e+00 -2.840693038187909155e-16 1.945220738842349251e-01 8.971291137476754315e-16 1.891690477993304143e-01 2.201879867143873695e-15
8.716563704089810849e-03 1.000000000000172529e+00 -2.808125299875400007e-16 1.945222107873949835e-01 9.828593874746942022e-16 1.891692440372170214e-01 2.419329775314310436e-15
8.739542511085024445e-03 1.000000000000173195e+00 -3.000008247836362530e-16 1.945223464031337057e-01 9.008244340678735754e-16 1.891694384290179276e-01 2.243560079339332246e-15
8.762521310709743202e-03 1.000000000000173639e+00 -3.338811008453596785e-16 1.945224807435634862e-01 8.459291695566488052e-16 1.891696309921252483e-01 2.100164080120585127e-15
8.785500103033437591e-03 1.000000000000174083e+00 -3.091878754527780457e-16 1.945226138206827549e-01 8.115426433971291918e-16 1.891698217437661200e-01 2.014588292703397308e-15
8.808478888124932765e-03 1.000000000000174305e+00 -3.454135200838378032e-16 1.945227456463766436e-01 7.804715925095549283e-16 1.891700107010045318e-01 1.999555974610432509e-15
8.831457666052386010e-03 1.000000000000174749e+00 -3.218929789759242871e-16 1.945228762324186511e-01 8.412639000087473580e-16 1.891701978807435180e-01 2.110001011930372795e-15
8.854436436883144496e-03 1.000000000000175415e+00 -3.205410492778283962e-16 1.945230055904710320e-01 8.092100086231784681e-16 1.891703832997255474e-01 2.005628970800476488e-15
8.877415200684324673e-03 1.000000000000175859e+00 -3.233345313807340650e-16 1.945231337320862397e-01 7.862441690264868441e-16 1.891705669745347707e-01 1.939565162427714075e-15
8.900393957522217264e-03 1.000000000000176303e+00 -3.143229315763260321e-16 1.945232606687079258e-01 7.955779309398626680e-16 1.891707489215985749e-01 1.996738878992126837e-15
8.923372707462353184e-03 1.000000000000176748e+00 -3.271643664338901113e-16 1.945233864116719946e-01 8.071837058004578083e-16 1.891709291571890550e-01 2.053081312889962329e-15
8.946351450569571193e-03 1.000000000000177192e+00 -3.127684021509504904e-16 1.945235109722073530e-01 8.199254871346626561e-16 1.891711076974239014e-01 2.053496954223250965e-15
8.969330186908578209e-03 1.000000000000177636e+00 -3.159787608653414979e-16 1.945236343614374919e-01 8.679297412252084010e-16 1.891712845582690095e-01 2.199421546871947078e-15
8.992308916542875522e-03 1.000000000000178080e+00 -3.349311749823050479e-16 1.945237565903807919e-01 8.780540804626668167e-16 1.891714597555391175e-01 2.237689373676758796e-15
9.015287639535844721e-03 1.000000000000178524e+00 -3.478768289927404618e-16 1.945238776699519945e-01 8.206662049462309198e-16 1.891716333048992227e-01 2.083350939481484142e-15
9.038266355949994835e-03 1.000000000000178968e+00 -3.196551864784220022e-16 1.945239976109630620e-01 8.058500549958274774e-16 1.891718052218664958e-01 2.026998404095568501e-15
9.061245065847057731e-03 1.000000000000179412e+00 -3.055443652212627970e-16 1.945241164241239273e-01 8.400753434440691758e-16 1.891719755218111698e-01 2.144538908384662279e-15
9.084223769288943956e-03 1.000000000000179856e+00 -2.533861442172862100e-16 1.945242341200437708e-01 8.918824571877260190e-16 1.891721442199582048e-01 2.189431372721394908e-15
9.107202466336302912e-03 1.000000000000180300e+00 -2.411848215231123486e-16 1.945243507092321023e-01 9.108471201556473108e-16 1.891723113313893145e-01 2.211877604889761026e-15
9.130181157048921844e-03 1.000000000000180522e+00 -2.593702888397007418e-16 1.945244662020991777e-01 8.786960882161645864e-16 1.891724768710432714e-01 2.112078418511428628e-15
9.153159841486926268e-03 1.000000000000180966e+00 -2.649935755460413243e-16 1.945245806089571095e-01 8.556816783425159959e-16 1.891726408537170723e-01 2.041362143610540743e-15
9.176138519709362701e-03 1.000000000000181632e+00 -2.539274310913971834e-16 1.945246939400213093e-01 8.372355795017844229e-16 1.891728032940690474e-01 1.985187324448375116e-15
9.199117191774587241e-03 1.000000000000182077e+00 -2.275776771523534032e-16 1.945248062054107940e-01 8.904625752165837411e-16 1.891729642066188322e-01 2.088938899041529839e-15
9.222095857740635061e-03 1.000000000000182521e+00 -2.629750575101821117e-16 1.945249174151491012e-01 8.407482401310038881e-16 1.891731236057481447e-01 2.050609065587313034e-15
9.245074517664977551e-03 1.000000000000182965e+00 -2.910820885449573085e-16 1.945250275791656214e-01 8.297688603960283690e-16 1.891732815057036721e-01 2.066138618379740774e-15
9.268053171604567417e-03 1.000000000000183409e+00 -3.224828388221129779e-16 1.945251367072962645e-01 7.965235949129117453e-16 1.891734379205974037e-01 2.011453349640789588e-15
9.291031819615982665e-03 1.000000000000183853e+00 -3.034887444411546707e-16 1.945252448092842645e-01 8.284732194987039828e-16 1.891735928644080467e-01 2.081255229926015390e-15
9.314010461754878428e-03 1.000000000000184297e+00 -3.217472728663044553e-16 1.945253518947812343e-01 8.097535622720640089e-16 1.891737463509825523e-01 2.060645018837370266e-15
9.336989098076538610e-03 1.000000000000184741e+00 -3.482237718386473938e-16 1.945254579733477485e-01 7.656992641392079294e-16 1.891738983940368102e-01 1.953195398638346705e-15
9.359967728635534140e-03 1.000000000000185185e+00 -3.510536804689580205e-16 1.945255630544545644e-01 7.159165394571509268e-16 1.891740490071575631e-01 1.830081649499762443e-15
9.382946353486295438e-03 1.000000000000185629e+00 -3.385908469762989018e-16 1.945256671474829280e-01 7.604141161551947093e-16 1.891741982038026570e-01 1.990569379855501620e-15
9.405924972682526072e-03 1.000000000000186073e+00 -3.219510893741084752e-16 1.945257702617262385e-01 7.757240106003093229e-16 1.891743459973039554e-01 2.022240987706020610e-15
9.428903586277605220e-03 1.000000000000186517e+00 -3.587340209484102710e-16 1.945258724063901323e-01 7.278678065916088519e-16 1.891744924008668671e-01 1.947871170880485939e-15
9.451882194324190412e-03 1.000000000000186962e+00 -3.285532294082105456e-16 1.945259735905936760e-01 7.247563862989803016e-16 1.891746374275722897e-01 1.896808474659904344e-15
9.474860796874422231e-03 1.000000000000187406e+00 -2.995850458302962262e-16 1.945260738233701714e-01 7.023839944409443906e-16 1.891747810903779969e-01 1.801888187510541262e-15
9.497839393980288605e-03 1.000000000000187850e+00 -2.816315070893854523e-16 1.945261731136676553e-01 7.883423131666275831e-16 1.891749234021191106e-01 2.004228224476519943e-15
9.520817985692778262e-03 1.000000000000188294e+00 -3.108186541904197967e-16 1.945262714703503426e-01 7.966270030099330375e-16 1.891750643755102657e-01 2.029070410016529771e-15
9.543796572062829622e-03 1.000000000000188738e+00 -2.976566521253080801e-16 1.945263689021985987e-01 8.354638174511218572e-16 1.891752040231454157e-01 2.090063760113885481e-15
9.566775153140846810e-03 1.000000000000189182e+00 -3.327090145161955674e-16 1.945264654179102992e-01 7.993710734404584894e-16 1.891753423575000814e-01 2.023415920507861942e-15
9.589753728976354447e-03 1.000000000000189626e+00 -3.155407261921031938e-16 1.945265610261017464e-01 8.437747465702918609e-16 1.891754793909326549e-01 2.156625454398623456e-15
9.612732299618908377e-03 1.000000000000190070e+00 -3.208343698378714638e-16 1.945266557353076409e-01 8.867932648469301824e-16 1.891756151356839277e-01 2.257924690863540552e-15
9.635710865117341067e-03 1.000000000000190514e+00 -2.922561690931730711e-16 1.945267495539826641e-01 9.083025239852492939e-16 1.891757496038800612e-01 2.225307582249112163e-15
9.658689425520016608e-03 1.000000000000190958e+00 -2.779670687208238747e-16 1.945268424905019500e-01 9.051793657465944915e-16 1.891758828075326693e-01 2.202060134037990937e-15
9.681667980874799490e-03 1.000000000000191402e+00 -2.708225185346492765e-16 1.945269345531616401e-01 8.550455292999164917e-16 1.891760147585400953e-01 2.023902956238656645e-15
9.704646531229170828e-03 1.000000000000191847e+00 -2.429641147778867028e-16 1.945270257501799660e-01 8.854897623078353188e-16 1.891761454686883837e-01 2.087480033224948721e-15
9.727625076630559697e-03 1.000000000000192513e+00 -2.186265720436445487e-16 1.945271160896977491e-01 9.284674544274235965e-16 1.891762749496526119e-01 2.181718616853259617e-15
9.750603617125397707e-03 1.000000000000192735e+00 -2.515606110519204561e-16 1.945272055797793997e-01 8.805673614481455009e-16 1.891764032129982787e-01 2.145571181820528522e-15
9.773582152759906563e-03 1.000000000000193179e+00 -2.714970775080120240e-16 1.945272942284130835e-01 8.496784210545992740e-16 1.891765302701809426e-01 2.092802994784626635e-15
9.796560683579615819e-03 1.000000000000193623e+00 -2.814653107360577833e-16 1.945273820435120815e-01 8.966839959929911667e-16 1.891766561325488594e-01 2.184380097633098772e-15
9.819539209629907575e-03 1.000000000000194067e+00 -3.003272151578951443e-16 1.945274690329150680e-01 8.716145261348365144e-16 1.891767808113430094e-01 2.098329664883097501e-15
9.842517730955919336e-03 1.000000000000194511e+00 -2.750636978492776830e-16 1.945275552043869705e-01 8.590797912057591882e-16 1.891769043176985132e-01 2.062243342412004093e-15
9.865496247602030533e-03 1.000000000000195177e+00 -2.554930452910617486e-16 1.945276405656198304e-01 8.666902115490349326e-16 1.891770266626457142e-01 2.078894650695993532e-15
9.888474759612178241e-03 1.000000000000195843e+00 -2.526466129158609851e-16 1.945277251242331085e-01 8.704954217206728541e-16 1.891771478571109277e-01 2.108036986549710133e-15
9.911453267030056677e-03 1.000000000000196287e+00 -2.685706314880286496e-16 1.945278088877747114e-01 8.793369207103989939e-16 1.891772679119174405e-01 2.164241517900011607e-15
9.934431769898652287e-03 1.000000000000196732e+00 -2.487770651584835930e-16 1.945278918637214360e-01 8.976354580130764713e-16 1.891773868377867596e-01 2.171527101863440659e-15
9.957410268260916825e-03 1.000000000000197176e+00 -2.527580698015254969e-16 1.945279740594796081e-01 9.761736657034875923e-16 1.891775046453388898e-01 2.376397817058464808e-15
9.980388762159420404e-03 1.000000000000197176e+00 -3.241375111621187572e-16 1.945280554823861086e-01 9.321760427018064123e-16 1.891776213450942490e-01 2.346994190481739543e-15
1.000336725163598374e-02 1.000000000000197620e+00 -3.355411031787400880e-16 1.945281361397088182e-01 9.101772312009658223e-16 1.891777369474743065e-01 2.276781225962118886e-15
1.002634573673238591e-02 1.000000000000198064e+00 -3.273651113792362967e-16 1.945282160386470338e-01 9.408111888739887990e-16 1.891778514628016106e-01 2.387391515684360551e-15
1.004932421748965833e-02 1.000000000000198508e+00 -3.163382215755771480e-16 1.945282951863325227e-01 9.561281677105003859e-16 1.891779649013025644e-01 2.394124403218130785e-15
1.007230269394868150e-02 1.000000000000198952e+00 -3.142942236257012125e-16 1.945283735898297728e-01 9.776644449365706362e-16 1.891780772731061488e-01 2.404429740888923130e-15
1.009528116615000283e-02 1.000000000000199396e+00 -2.924555429390415596e-16 1.945284512561368806e-01 9.884325835496057613e-16 1.891781885882466430e-01 2.395704621916505043e-15
1.011825963413346026e-02 1.000000000000199840e+00 -2.919445434515725757e-16 1.945285281921861342e-01 9.938166528561232252e-16 1.891782988566634571e-01 2.446853213661553630e-15
1.014123809793878936e-02 1.000000000000200284e+00 -3.437307479871422966e-16 1.945286044048445684e-01 9.201808545664025436e-16 1.891784080882025765e-01 2.305894055840304244e-15
1.016421655760539090e-02 1.000000000000200284e+00 -3.592155093990663392e-16 1.945286799009146028e-01 8.972407432293565610e-16 1.891785162926170327e-01 2.283986734257030348e-15
1.018719501317211229e-02 1.000000000000200728e+00 -3.530801022972138790e-16 1.945287546871347362e-01 8.649540058491119832e-16 1.891786234795682642e-01 2.196705240522413887e-15
1.021017346467778357e-02 1.000000000000201617e+00 -3.534818456982412385e-16 1.945288287701799901e-01 8.418717432550824659e-16 1.891787296586265321e-01 2.166942281462920114e-15
1.023315191216028243e-02 1.000000000000202061e+00 -3.744993991104766280e-16 1.945289021566628251e-01 7.817583546307170593e-16 1.891788348392726693e-01 2.054916287278472227e-15
1.025613035565757676e-02 1.000000000000202283e+00 -3.850081758165943474e-16 1.945289748531331964e-01 7.655794481263488620e-16 1.891789390308972196e-01 2.047475547513598685e-15
1.027910879520707761e-02 1.000000000000202949e+00 -3.729153294098851115e-16 1.945290468660795802e-01 8.199400400093298188e-16 1.891790422428027973e-01 2.175594161805399253e-15
1.030208723084616133e-02 1.000000000000203393e+00 -3.738078001104377220e-16 1.945291182019294185e-01 8.193647603351914330e-16 1.891791444842043646e-01 2.184142317720041710e-15
1.032506566261142018e-02 1.000000000000203837e+00 -3.777234824126676414e-16 1.945291888670497571e-01 8.398938022098438759e-16 1.891792457642303693e-01 2.250866440812527994e-15
1.034804409053926254e-02 1.000000000000204281e+00 -4.143757930833187676e-16 1.945292588677475232e-01 8.224027475315412332e-16 1.891793460919228287e-01 2.277289608454864105e-15
1.037102251466598055e-02 1.000000000000204725e+00 -4.465797362264587135e-16 1.945293282102705246e-01 8.691683714236476895e-16 1.891794454762387723e-01 2.387645706930733160e-15
1.039400093502735808e-02 1.000000000000205169e+00 -4.696206017019359642e-16 1.945293969008076718e-01 9.203067589853297819e-16 1.891795439260511025e-01 2.505273801303832744e-15
1.041697935165879219e-02 1.000000000000205613e+00 -4.707326935838137962e-16 1.945294649454900049e-01 8.556703320153769085e-16 1.891796414501495938e-01 2.335104349661444196e-15
1.043995776459530865e-02 1.000000000000205835e+00 -4.504720578130309778e-16 1.945295323503904161e-01 8.580465880499366630e-16 1.891797380572403930e-01 2.270836305551971410e-15
1.046293617387152215e-02 1.000000000000206279e+00 -4.056472704081034267e-16 1.945295991215250375e-01 8.800513977789381760e-16 1.891798337559483234e-01 2.280335646920678585e-15
1.048591457952194328e-02 1.000000000000206946e+00 -4.005821114654077468e-16 1.945296652648531022e-01 9.396260599707894326e-16 1.891799285548164677e-01 2.430802089587083771e-15
1.050889298158070966e-02 1.000000000000207612e+00 -3.876411911381990396e-16 1.945297307862779990e-01 9.208411337393645608e-16 1.891800224623079174e-01 2.353379645034327339e-15
1.053187138008164145e-02 1.000000000000207834e+00 -3.672929431667802046e-16 1.945297956916475501e-01 9.322653523353739087e-16 1.891801154868059665e-01 2.390996255700928438e-15
1.055484977505828648e-02 1.000000000000208500e+00 -3.328326905173955124e-16 1.945298599867545941e-01 1.000427506768543539e-15 1.891802076366149998e-01 2.534704651304559296e-15
1.057782816654353683e-02 1.000000000000208944e+00 -3.502970337122393329e-16 1.945299236773375406e-01 9.998141144655921143e-16 1.891802989199617424e-01 2.509414334451673725e-15
1.060080655457051706e-02 1.000000000000209166e+00 -3.624986522616148326e-16 1.945299867690806206e-01 1.006446312218023729e-15 1.891803893449945650e-01 2.510646963833045199e-15
1.062378493917146699e-02 1.000000000000209610e+00 -3.408438859206736690e-16 1.945300492676147464e-01 1.016701304998146863e-15 1.891804789197856773e-01 2.545957748043267275e-15
1.064676332037860738e-02 1.000000000000210054e+00 -3.473637375099711581e-16 1.945301111785178727e-01 1.070401058715558930e-15 1.891805676523312107e-01 2.681574336514800998e-15
1.066974169822416246e-02 1.000000000000210498e+00 -3.749097919682951774e-16 1.945301725073154686e-01 1.090312041670357735e-15 1.891806555505520238e-01 2.770199312462289742e-15
1.069272007273976144e-02 1.000000000000210720e+00 -3.643966905337819123e-16 1.945302332594810446e-01 1.148839790475107638e-15 1.891807426222947563e-01 2.911656315090735114e-15
1.071569844395661893e-02 1.000000000000211386e+00 -4.077123971438758784e-16 1.945302934404366801e-01 1.101775831934503176e-15 1.891808288753319411e-01 2.850545832230720461e-15
1.073867681190546208e-02 1.000000000000211831e+00 -4.016146748332939480e-16 1.945303530555533844e-01 1.133755003895458870e-15 1.891809143173629471e-01 2.910196211551506906e-15
1.076165517661737368e-02 1.000000000000212275e+00 -4.332602831975391246e-16 1.945304121101515682e-01 1.142805695972029390e-15 1.891809989560143401e-01 2.940021401211900326e-15
1.078463353812273567e-02 1.000000000000212719e+00 -4.282664056679400278e-16 1.945304706095018488e-01 1.105697678586871280e-15 1.891810827988417154e-01 2.857789481387396036e-15
1.080761189645160214e-02 1.000000000000213163e+00 -4.223000199511868406e-16 1.945305285588251332e-01 1.059388094278663213e-15 1.891811658533290308e-01 2.726467900724349724e-15
1.083059025163395778e-02 1.000000000000213607e+00 -4.505418496603927993e-16 1.945305859632930900e-01 1.001538832605023136e-15 1.891812481268898005e-01 2.612234853065475773e-15
1.085356860369939176e-02 1.000000000000214051e+00 -4.299682949954596368e-16 1.945306428280289823e-01 1.000369777383832110e-15 1.891813296268678724e-01 2.541240541428224538e-15
1.087654695267728858e-02 1.000000000000214495e+00 -4.196815176629930309e-16 1.945306991581078337e-01 1.027540825388865412e-15 1.891814103605382880e-01 2.651460157591650913e-15
1.089952529859665453e-02 1.000000000000214939e+00 -4.388242576604350519e-16 1.945307549585569284e-01 9.647985164484025504e-16 1.891814903351074217e-01 2.526158724171775966e-15
1.092250364148592522e-02 1.000000000000215383e+00 -4.553345215630633154e-16 1.945308102343562551e-01 9.819996193055218170e-16 1.891815695577137579e-01 2.574530309924354146e-15
1.094548198137390745e-02 1.000000000000215827e+00 -4.393035248507021232e-16 1.945308649904388121e-01 1.025294640253617494e-15 1.891816480354282515e-01 2.668105041839715520e-15
1.096846031828888936e-02 1.000000000000216271e+00 -4.555741551581968511e-16 1.945309192316913571e-01 9.775532116885931467e-16 1.891817257752560211e-01 2.541420060199715301e-15
1.099143865225875490e-02 1.000000000000216716e+00 -4.637094703119441904e-16 1.945309729629549622e-01 9.536824974060808747e-16 1.891818027841363214e-01 2.505833144995344302e-15
1.101441698331121974e-02 1.000000000000217160e+00 -4.955327035044468229e-16 1.945310261890246251e-01 9.417471402648246400e-16 1.891818790689422936e-01 2.536611944720509401e-15
1.103739531147359364e-02 1.000000000000217160e+00 -4.906276383889764046e-16 1.945310789146506569e-01 1.005168400733268905e-15 1.891819546364832683e-01 2.704657010469050974e-15
1.106037363677300940e-02 1.000000000000217604e+00 -5.471557040144525874e-16 1.945311311445385716e-01 9.258567285049754822e-16 1.891820294935040447e-01 2.608268301841733824e-15
1.108335195923671607e-02 1.000000000000218048e+00 -5.511336081635154288e-16 1.945311828833495016e-01 9.278342558142720424e-16 1.891821036466858341e-01 2.650279568278869020e-15
1.110633027889108143e-02 1.000000000000218270e+00 -5.739392419497684853e-16 1.945312341357010588e-01 9.635174889884564644e-16 1.891821771026477306e-01 2.782307503959952469e-15
1.112930859576274738e-02 1.000000000000218492e+00 -5.575864832272661494e-16 1.945312849061670846e-01 9.744202116716413484e-16 1.891822498679456843e-01 2.765054744953607256e-15
1.115228690987786833e-02 1.000000000000218492e+00 -5.494101038660149814e-16 1.945313351992786211e-01 9.312993156858832904e-16 1.891823219490745278e-01 2.624589381276197508e-15
1.117526522126221708e-02 1.000000000000218936e+00 -5.210357855217140981e-16 1.945313850195241057e-01 8.611666103656536627e-16 1.891823933524678369e-01 2.443334396974976979e-15
1.119824352994132702e-02 1.000000000000219380e+00 -5.311347550132390051e-16 1.945314343713496763e-01 8.122224698977243428e-16 1.891824640844987082e-01 2.380462480439995432e-15
